Region,date,commodity,price
ACEH,2021-01-15,Oil (vegetable),14393.333333333334
ACEH,2021-01-15,"Oil (vegetable, bulk)",13041.666666666666
ACEH,2021-01-15,"Oil (vegetable, packaged)",15047.5
ACEH,2021-01-15,Onions (shallot),35337.5
ACEH,2021-01-15,"Onions (shallot, medium)",36612.5
ACEH,2021-01-15,Rice,10217.5
ACEH,2021-01-15,Rice (high quality),11133.0
ACEH,2021-01-15,Rice (low quality),9522.0
ACEH,2021-01-15,Rice (medium quality),10154.75
ACEH,2021-01-15,Sugar,15116.666666666666
ACEH,2021-01-15,Sugar (local),13530.0
ACEH,2021-01-15,Sugar (premium),18700.0
ACEH,2021-02-15,Chili (bird's eye),62157.89333333333
ACEH,2021-02-15,"Chili (bird's eye, green)",60684.21
ACEH,2021-02-15,Chili (red),38563.156
ACEH,2021-02-15,"Chili (red, curly)",38157.894
ACEH,2021-02-15,Eggs,26398.025
ACEH,2021-02-15,Eggs (broiler),25825.6575
ACEH,2021-02-15,Garlic,25473.684
ACEH,2021-02-15,Garlic (medium),25008.771666666667
ACEH,2021-02-15,Meat (beef),133078.948
ACEH,2021-02-15,"Meat (beef, first quality)",139210.526
ACEH,2021-02-15,Meat (chicken),29331.578
ACEH,2021-02-15,"Meat (chicken, broiler)",29594.735999999997
ACEH,2021-02-15,Oil (vegetable),14422.368333333332
ACEH,2021-02-15,"Oil (vegetable, bulk)",13072.366666666667
ACEH,2021-02-15,"Oil (vegetable, packaged)",15052.632000000001
ACEH,2021-02-15,Onions (shallot),34521.051999999996
ACEH,2021-02-15,"Onions (shallot, medium)",33568.42
ACEH,2021-02-15,Rice,10350.0
ACEH,2021-02-15,Rice (high quality),10900.0
ACEH,2021-02-15,Rice (low quality),9562.5
ACEH,2021-02-15,Rice (medium quality),10064.473333333333
ACEH,2021-02-15,Sugar,15041.666666666666
ACEH,2021-02-15,Sugar (local),13394.736666666666
ACEH,2021-02-15,Sugar (premium),18375.0
ACEH,2021-03-15,Chili (bird's eye),44036.362
ACEH,2021-03-15,"Chili (bird's eye, green)",42400.0
ACEH,2021-03-15,Chili (red),43289.7725
ACEH,2021-03-15,"Chili (red, curly)",43272.726
ACEH,2021-03-15,Eggs,23400.454
ACEH,2021-03-15,Eggs (broiler),23679.546666666665
ACEH,2021-03-15,Garlic,25863.63666666667
ACEH,2021-03-15,Garlic (medium),26318.1825
ACEH,2021-03-15,Meat (beef),134420.454
ACEH,2021-03-15,"Meat (beef, first quality)",138522.7275
ACEH,2021-03-15,"Meat (beef, second quality)",118863.63500000001
ACEH,2021-03-15,Meat (chicken),27142.045
ACEH,2021-03-15,"Meat (chicken, broiler)",26071.97
ACEH,2021-03-15,Oil (vegetable),14492.615
ACEH,2021-03-15,"Oil (vegetable, bulk)",12801.1375
ACEH,2021-03-15,"Oil (vegetable, packaged)",15243.182
ACEH,2021-03-15,Onions (shallot),35238.636666666665
ACEH,2021-03-15,"Onions (shallot, medium)",35300.0
ACEH,2021-03-15,Rice,10137.5
ACEH,2021-03-15,Rice (high quality),10850.0
ACEH,2021-03-15,Rice (low quality),9455.0
ACEH,2021-03-15,Rice (medium quality),9890.0
ACEH,2021-03-15,Sugar,15500.0
ACEH,2021-03-15,Sugar (local),13431.818333333335
ACEH,2021-03-15,Sugar (premium),22000.0
ACEH,2021-04-15,Chili (bird's eye),45652.38
ACEH,2021-04-15,"Chili (bird's eye, green)",44838.094
ACEH,2021-04-15,Chili (red),43988.095
ACEH,2021-04-15,"Chili (red, curly)",45555.55333333334
ACEH,2021-04-15,Eggs,23416.19
ACEH,2021-04-15,Eggs (broiler),22802.379999999997
ACEH,2021-04-15,Garlic,26172.62
ACEH,2021-04-15,Garlic (medium),26428.571999999996
ACEH,2021-04-15,Meat (beef),140119.046
ACEH,2021-04-15,"Meat (beef, first quality)",148214.285
ACEH,2021-04-15,Meat (chicken),28821.428000000004
ACEH,2021-04-15,"Meat (chicken, broiler)",27507.142
ACEH,2021-04-15,Oil (vegetable),14570.952
ACEH,2021-04-15,"Oil (vegetable, bulk)",13271.826666666668
ACEH,2021-04-15,"Oil (vegetable, packaged)",15293.65
ACEH,2021-04-15,Onions (shallot),34642.8575
ACEH,2021-04-15,"Onions (shallot, medium)",36375.0
ACEH,2021-04-15,Rice,10097.144
ACEH,2021-04-15,Rice (high quality),10888.691666666668
ACEH,2021-04-15,Rice (low quality),9491.904
ACEH,2021-04-15,Rice (medium quality),10059.047999999999
ACEH,2021-04-15,Sugar,14949.405
ACEH,2021-04-15,Sugar (local),13419.048
ACEH,2021-04-15,Sugar (premium),17625.0
ACEH,2021-05-15,Chili (bird's eye),35485.295
ACEH,2021-05-15,"Chili (bird's eye, green)",36514.705
ACEH,2021-05-15,Chili (red),34811.762
ACEH,2021-05-15,"Chili (red, curly)",34911.7625
ACEH,2021-05-15,Eggs,23772.352
ACEH,2021-05-15,Eggs (broiler),23835.882
ACEH,2021-05-15,Garlic,27463.235
ACEH,2021-05-15,Garlic (medium),27536.765
ACEH,2021-05-15,Meat (beef),139803.92333333334
ACEH,2021-05-15,"Meat (beef, first quality)",146705.884
ACEH,2021-05-15,"Meat (beef, second quality)",121323.53
ACEH,2021-05-15,Meat (chicken),28296.568333333333
ACEH,2021-05-15,"Meat (chicken, broiler)",28973.53
ACEH,2021-05-15,Oil (vegetable),15501.470000000001
ACEH,2021-05-15,"Oil (vegetable, bulk)",14408.823999999999
ACEH,2021-05-15,"Oil (vegetable, packaged)",15558.823333333334
ACEH,2021-05-15,Onions (shallot),34441.176666666666
ACEH,2021-05-15,"Onions (shallot, medium)",34441.176666666666
ACEH,2021-05-15,Rice,10096.568333333335
ACEH,2021-05-15,Rice (high quality),10850.98
ACEH,2021-05-15,Rice (low quality),9562.5
ACEH,2021-05-15,Rice (medium quality),10016.666666666666
ACEH,2021-05-15,Sugar,14737.745
ACEH,2021-05-15,Sugar (local),13338.235
ACEH,2021-05-15,Sugar (premium),17625.0
ACEH,2021-06-15,Chili (bird's eye),33705.952000000005
ACEH,2021-06-15,"Chili (bird's eye, green)",32548.61
ACEH,2021-06-15,Chili (red),24601.428
ACEH,2021-06-15,"Chili (red, curly)",25730.0
ACEH,2021-06-15,Eggs,25072.572
ACEH,2021-06-15,Eggs (broiler),25490.715
ACEH,2021-06-15,Garlic,28385.714
ACEH,2021-06-15,Garlic (medium),27947.618
ACEH,2021-06-15,Meat (beef),139920.63333333333
ACEH,2021-06-15,"Meat (beef, first quality)",145000.0
ACEH,2021-06-15,"Meat (beef, second quality)",119523.81
ACEH,2021-06-15,Meat (chicken),28328.571999999996
ACEH,2021-06-15,"Meat (chicken, broiler)",29345.23833333333
ACEH,2021-06-15,Oil (vegetable),15124.0
ACEH,2021-06-15,"Oil (vegetable, bulk)",14311.906666666668
ACEH,2021-06-15,"Oil (vegetable, packaged)",15650.793333333333
ACEH,2021-06-15,Onions (shallot),31476.188333333335
ACEH,2021-06-15,"Onions (shallot, medium)",30599.998
ACEH,2021-06-15,Rice,10091.666666666666
ACEH,2021-06-15,Rice (high quality),11012.5
ACEH,2021-06-15,Rice (low quality),9359.525
ACEH,2021-06-15,Rice (medium quality),10085.0
ACEH,2021-06-15,Sugar,14750.0
ACEH,2021-06-15,Sugar (local),13300.0
ACEH,2021-06-15,Sugar (premium),17750.0
ACEH,2021-07-15,Chili (bird's eye),42184.525
ACEH,2021-07-15,"Chili (bird's eye, green)",43647.62
ACEH,2021-07-15,Chili (red),40434.525
ACEH,2021-07-15,"Chili (red, curly)",39819.05
ACEH,2021-07-15,"Chili (red, large)",30000.0
ACEH,2021-07-15,Eggs,24624.762
ACEH,2021-07-15,Eggs (broiler),24884.762
ACEH,2021-07-15,Garlic,26684.525
ACEH,2021-07-15,Garlic (medium),27184.525
ACEH,2021-07-15,Meat (beef),140803.5725
ACEH,2021-07-15,"Meat (beef, first quality)",149428.572
ACEH,2021-07-15,"Meat (beef, second quality)",123214.285
ACEH,2021-07-15,Meat (chicken),24964.285
ACEH,2021-07-15,"Meat (chicken, broiler)",26642.85666666667
ACEH,2021-07-15,Oil (vegetable),15218.096
ACEH,2021-07-15,"Oil (vegetable, bulk)",14380.9525
ACEH,2021-07-15,"Oil (vegetable, packaged)",16059.524
ACEH,2021-07-15,Onions (shallot),33500.0
ACEH,2021-07-15,"Onions (shallot, medium)",34011.905
ACEH,2021-07-15,Rice,10071.823333333334
ACEH,2021-07-15,Rice (high quality),10814.681666666665
ACEH,2021-07-15,Rice (low quality),9432.539999999999
ACEH,2021-07-15,Rice (medium quality),9824.045999999998
ACEH,2021-07-15,Sugar,14755.9525
ACEH,2021-07-15,Sugar (local),13273.810000000001
ACEH,2021-07-15,Sugar (premium),17625.0
ACEH,2021-08-15,Chili (bird's eye),36170.0
ACEH,2021-08-15,"Chili (bird's eye, green)",36170.0
ACEH,2021-08-15,Chili (red),35166.666666666664
ACEH,2021-08-15,"Chili (red, curly)",35280.0
ACEH,2021-08-15,Eggs,24642.5
ACEH,2021-08-15,Eggs (broiler),24577.083333333332
ACEH,2021-08-15,Garlic,27733.333333333332
ACEH,2021-08-15,Garlic (medium),27280.0
ACEH,2021-08-15,Meat (beef),138031.25
ACEH,2021-08-15,"Meat (beef, first quality)",146000.0
ACEH,2021-08-15,"Meat (beef, second quality)",122125.0
ACEH,2021-08-15,Meat (chicken),26277.083333333332
ACEH,2021-08-15,"Meat (chicken, broiler)",26277.083333333332
ACEH,2021-08-15,Oil (vegetable),16077.0
ACEH,2021-08-15,"Oil (vegetable, bulk)",15387.5
ACEH,2021-08-15,"Oil (vegetable, packaged)",16590.625
ACEH,2021-08-15,Onions (shallot),34100.0
ACEH,2021-08-15,"Onions (shallot, medium)",33931.25
ACEH,2021-08-15,Rice,10089.166666666666
ACEH,2021-08-15,Rice (high quality),11054.375
ACEH,2021-08-15,Rice (low quality),9383.75
ACEH,2021-08-15,Rice (medium quality),9961.666666666666
ACEH,2021-08-15,Sugar,15350.0
ACEH,2021-08-15,Sugar (local),13178.125
ACEH,2021-08-15,Sugar (premium),17625.0
ACEH,2021-09-15,Chili (bird's eye),37551.1375
ACEH,2021-09-15,"Chili (bird's eye, green)",37186.364
ACEH,2021-09-15,Chili (red),34090.909999999996
ACEH,2021-09-15,"Chili (red, curly)",34098.485
ACEH,2021-09-15,"Chili (red, large)",30000.0
ACEH,2021-09-15,Eggs,23028.184
ACEH,2021-09-15,Eggs (broiler),23482.955
ACEH,2021-09-15,Garlic,27613.63666666667
ACEH,2021-09-15,Garlic (medium),26704.545
ACEH,2021-09-15,Meat (beef),138772.728
ACEH,2021-09-15,"Meat (beef, first quality)",145000.0
ACEH,2021-09-15,"Meat (beef, second quality)",121590.91
ACEH,2021-09-15,Meat (chicken),27809.090000000004
ACEH,2021-09-15,"Meat (chicken, broiler)",28267.0475
ACEH,2021-09-15,Oil (vegetable),15975.91
ACEH,2021-09-15,"Oil (vegetable, bulk)",15400.0
ACEH,2021-09-15,"Oil (vegetable, packaged)",16272.726
ACEH,2021-09-15,Onions (shallot),29068.183999999997
ACEH,2021-09-15,"Onions (shallot, medium)",28831.82
ACEH,2021-09-15,Rice,9939.545999999998
ACEH,2021-09-15,Rice (high quality),11041.818
ACEH,2021-09-15,Rice (low quality),9382.955
ACEH,2021-09-15,Rice (medium quality),9847.7275
ACEH,2021-09-15,Sugar,13705.1125
ACEH,2021-09-15,Sugar (local),13511.365
ACEH,2021-09-15,Sugar (premium),17625.0
ACEH,2021-10-15,Chili (bird's eye),37175.0
ACEH,2021-10-15,"Chili (bird's eye, green)",37637.5
ACEH,2021-10-15,Chili (red),39730.0
ACEH,2021-10-15,"Chili (red, curly)",40150.0
ACEH,2021-10-15,Eggs,22450.833333333332
ACEH,2021-10-15,Eggs (broiler),22983.75
ACEH,2021-10-15,Garlic,27000.0
ACEH,2021-10-15,Garlic (medium),26890.0
ACEH,2021-10-15,Meat (beef),140425.0
ACEH,2021-10-15,"Meat (beef, first quality)",144875.0
ACEH,2021-10-15,"Meat (beef, second quality)",122625.0
ACEH,2021-10-15,Meat (chicken),28747.916666666668
ACEH,2021-10-15,"Meat (chicken, broiler)",28747.916666666668
ACEH,2021-10-15,Oil (vegetable),16394.0
ACEH,2021-10-15,"Oil (vegetable, bulk)",16045.833333333334
ACEH,2021-10-15,"Oil (vegetable, packaged)",16829.166666666668
ACEH,2021-10-15,Onions (shallot),28043.75
ACEH,2021-10-15,"Onions (shallot, medium)",28543.75
ACEH,2021-10-15,Rice,10066.0
ACEH,2021-10-15,Rice (high quality),10827.75
ACEH,2021-10-15,Rice (low quality),9429.5
ACEH,2021-10-15,Rice (medium quality),10000.625
ACEH,2021-10-15,Sugar,15459.375
ACEH,2021-10-15,Sugar (local),13015.0
ACEH,2021-10-15,Sugar (premium),17625.0
ACEH,2021-11-15,Chili (bird's eye),39840.91
ACEH,2021-11-15,"Chili (bird's eye, green)",40352.27333333334
ACEH,2021-11-15,Chili (red),43698.865000000005
ACEH,2021-11-15,"Chili (red, curly)",43920.454999999994
ACEH,2021-11-15,Eggs,24628.9775
ACEH,2021-11-15,Eggs (broiler),24628.182
ACEH,2021-11-15,Garlic,26909.090000000004
ACEH,2021-11-15,Garlic (medium),27556.8175
ACEH,2021-11-15,Meat (beef),141875.0
ACEH,2021-11-15,"Meat (beef, first quality)",146666.66666666666
ACEH,2021-11-15,"Meat (beef, second quality)",125000.0
ACEH,2021-11-15,Meat (chicken),28954.546000000002
ACEH,2021-11-15,"Meat (chicken, broiler)",29443.1825
ACEH,2021-11-15,Oil (vegetable),18007.273999999998
ACEH,2021-11-15,"Oil (vegetable, bulk)",17665.908000000003
ACEH,2021-11-15,"Oil (vegetable, packaged)",18281.82
ACEH,2021-11-15,Onions (shallot),28440.908000000003
ACEH,2021-11-15,"Onions (shallot, medium)",28422.726000000002
ACEH,2021-11-15,Rice,10108.333333333334
ACEH,2021-11-15,Rice (high quality),11024.092
ACEH,2021-11-15,Rice (low quality),9449.621666666666
ACEH,2021-11-15,Rice (medium quality),10046.364
ACEH,2021-11-15,Sugar,13662.5
ACEH,2021-11-15,Sugar (local),13166.666666666666
ACEH,2021-11-15,Sugar (premium),19000.0
ACEH,2021-12-15,Chili (bird's eye),46483.695
ACEH,2021-12-15,"Chili (bird's eye, green)",47105.07166666666
ACEH,2021-12-15,"Chili (bird's eye, red)",45000.0
ACEH,2021-12-15,Chili (red),30050.72333333333
ACEH,2021-12-15,"Chili (red, curly)",30249.998333333337
ACEH,2021-12-15,"Chili (red, large)",28000.0
ACEH,2021-12-15,Eggs,26013.043333333335
ACEH,2021-12-15,Eggs (broiler),26395.216000000004
ACEH,2021-12-15,Garlic,27445.649999999998
ACEH,2021-12-15,Garlic (medium),27445.649999999998
ACEH,2021-12-15,Meat (beef),140905.79666666666
ACEH,2021-12-15,"Meat (beef, first quality)",146043.478
ACEH,2021-12-15,"Meat (beef, second quality)",122608.695
ACEH,2021-12-15,Meat (chicken),29084.782
ACEH,2021-12-15,"Meat (chicken, broiler)",29051.63
ACEH,2021-12-15,Oil (vegetable),19449.273333333334
ACEH,2021-12-15,"Oil (vegetable, bulk)",18274.4575
ACEH,2021-12-15,"Oil (vegetable, packaged)",20152.176
ACEH,2021-12-15,Onions (shallot),29221.74
ACEH,2021-12-15,"Onions (shallot, medium)",29200.0
ACEH,2021-12-15,Rice,10164.495
ACEH,2021-12-15,Rice (high quality),10868.696
ACEH,2021-12-15,Rice (low quality),9563.314999999999
ACEH,2021-12-15,Rice (medium quality),9968.26
ACEH,2021-12-15,Sugar,14719.203333333333
ACEH,2021-12-15,Sugar (local),13078.805
ACEH,2021-12-15,Sugar (premium),17978.26
ACEH,2022-01-15,Chili (bird's eye),49580.952000000005
ACEH,2022-01-15,"Chili (bird's eye, green)",49007.93666666667
ACEH,2022-01-15,"Chili (bird's eye, red)",45000.0
ACEH,2022-01-15,Chili (red),20305.655
ACEH,2022-01-15,"Chili (red, curly)",20423.094
ACEH,2022-01-15,"Chili (red, large)",28000.0
ACEH,2022-01-15,Eggs,28982.382
ACEH,2022-01-15,Eggs (broiler),28412.7
ACEH,2022-01-15,Garlic,29134.916666666668
ACEH,2022-01-15,Garlic (medium),29271.426
ACEH,2022-01-15,Meat (beef),140497.62
ACEH,2022-01-15,"Meat (beef, first quality)",145142.85749999998
ACEH,2022-01-15,"Meat (beef, second quality)",124404.76
ACEH,2022-01-15,Meat (chicken),33133.332
ACEH,2022-01-15,"Meat (chicken, broiler)",32561.11
ACEH,2022-01-15,Oil (vegetable),20828.094
ACEH,2022-01-15,"Oil (vegetable, bulk)",19169.6425
ACEH,2022-01-15,"Oil (vegetable, packaged)",21706.346666666668
ACEH,2022-01-15,Onions (shallot),30010.716000000004
ACEH,2022-01-15,"Onions (shallot, medium)",33197.917499999996
ACEH,2022-01-15,Rice,10338.493333333334
ACEH,2022-01-15,Rice (high quality),11051.736666666666
ACEH,2022-01-15,Rice (low quality),9879.644
ACEH,2022-01-15,Rice (medium quality),10091.668
ACEH,2022-01-15,Sugar,16004.137499999999
ACEH,2022-01-15,Sugar (local),13974.205
ACEH,2022-01-15,Sugar (premium),18000.0
ACEH,2022-02-15,Chili (bird's eye),45683.333999999995
ACEH,2022-02-15,"Chili (bird's eye, green)",45988.89
ACEH,2022-02-15,Chili (red),31366.666000000005
ACEH,2022-02-15,"Chili (red, curly)",31481.48166666667
ACEH,2022-02-15,"Chili (red, large)",30000.0
ACEH,2022-02-15,Eggs,21213.89
ACEH,2022-02-15,Eggs (broiler),22145.835000000003
ACEH,2022-02-15,Garlic,28933.333999999995
ACEH,2022-02-15,Garlic (medium),28555.5575
ACEH,2022-02-15,Meat (beef),140750.0
ACEH,2022-02-15,"Meat (beef, first quality)",146500.0
ACEH,2022-02-15,"Meat (beef, second quality)",120000.0
ACEH,2022-02-15,Meat (chicken),26750.0
ACEH,2022-02-15,"Meat (chicken, broiler)",27888.8875
ACEH,2022-02-15,Oil (vegetable),19749.073333333334
ACEH,2022-02-15,"Oil (vegetable, bulk)",18239.5825
ACEH,2022-02-15,"Oil (vegetable, packaged)",21021.667999999998
ACEH,2022-02-15,Onions (shallot),31272.224
ACEH,2022-02-15,"Onions (shallot, medium)",31768.52
ACEH,2022-02-15,Rice,10361.573333333334
ACEH,2022-02-15,Rice (high quality),11060.648333333333
ACEH,2022-02-15,Rice (low quality),9966.666666666666
ACEH,2022-02-15,Rice (medium quality),10286.805
ACEH,2022-02-15,Sugar,15821.76
ACEH,2022-02-15,Sugar (local),14467.593333333332
ACEH,2022-02-15,Sugar (premium),18750.0
ACEH,2022-03-15,Chili (bird's eye),42784.09
ACEH,2022-03-15,"Chili (bird's eye, green)",42807.9
ACEH,2022-03-15,Chili (red),52435.604999999996
ACEH,2022-03-15,"Chili (red, curly)",53584.055
ACEH,2022-03-15,Eggs,23630.28
ACEH,2022-03-15,Eggs (broiler),23408.17
ACEH,2022-03-15,Garlic,28790.043333333335
ACEH,2022-03-15,Garlic (medium),28852.814000000002
ACEH,2022-03-15,Meat (beef),143332.248
ACEH,2022-03-15,"Meat (beef, first quality)",148568.72
ACEH,2022-03-15,"Meat (beef, second quality)",124318.18
ACEH,2022-03-15,Meat (chicken),27517.532
ACEH,2022-03-15,"Meat (chicken, broiler)",28355.247499999998
ACEH,2022-03-15,Oil (vegetable),17117.791999999998
ACEH,2022-03-15,"Oil (vegetable, bulk)",15431.604000000001
ACEH,2022-03-15,"Oil (vegetable, packaged)",21315.97333333333
ACEH,2022-03-15,Onions (shallot),36526.33666666666
ACEH,2022-03-15,"Onions (shallot, medium)",35878.79
ACEH,2022-03-15,Rice,10366.364
ACEH,2022-03-15,Rice (high quality),10834.335
ACEH,2022-03-15,Rice (low quality),9713.7
ACEH,2022-03-15,Rice (medium quality),10125.714
ACEH,2022-03-15,Sugar,15243.505000000001
ACEH,2022-03-15,Sugar (local),14585.279999999999
ACEH,2022-03-15,Sugar (premium),18714.285
ACEH,2022-04-15,Chili (bird's eye),42381.87
ACEH,2022-04-15,"Chili (bird's eye, green)",42728.07
ACEH,2022-04-15,Chili (red),43012.0625
ACEH,2022-04-15,"Chili (red, curly)",42538.306
ACEH,2022-04-15,Eggs,25448.355
ACEH,2022-04-15,Eggs (broiler),24548.09833333333
ACEH,2022-04-15,Garlic,28961.986666666664
ACEH,2022-04-15,Garlic (medium),28754.384
ACEH,2022-04-15,Meat (beef),152957.9025
ACEH,2022-04-15,"Meat (beef, first quality)",154036.46333333335
ACEH,2022-04-15,"Meat (beef, second quality)",135277.78000000003
ACEH,2022-04-15,Meat (chicken),31150.0
ACEH,2022-04-15,"Meat (chicken, broiler)",32093.568
ACEH,2022-04-15,Oil (vegetable),20144.515
ACEH,2022-04-15,"Oil (vegetable, bulk)",16089.473999999998
ACEH,2022-04-15,"Oil (vegetable, packaged)",27486.8425
ACEH,2022-04-15,Onions (shallot),35015.79
ACEH,2022-04-15,"Onions (shallot, medium)",36060.234
ACEH,2022-04-15,Rice,10295.292
ACEH,2022-04-15,Rice (high quality),11117.894
ACEH,2022-04-15,Rice (low quality),9717.222
ACEH,2022-04-15,Rice (medium quality),10159.736
ACEH,2022-04-15,Sugar,16369.883333333333
ACEH,2022-04-15,Sugar (local),14953.216666666667
ACEH,2022-04-15,Sugar (premium),17125.0
ACEH,2022-05-15,Chili (bird's eye),39311.111666666664
ACEH,2022-05-15,"Chili (bird's eye, green)",40933.335
ACEH,2022-05-15,Chili (red),35044.443333333336
ACEH,2022-05-15,"Chili (red, curly)",35453.332
ACEH,2022-05-15,Eggs,27731.333999999995
ACEH,2022-05-15,Eggs (broiler),27702.5
ACEH,2022-05-15,Garlic,28753.336
ACEH,2022-05-15,Garlic (medium),26973.336
ACEH,2022-05-15,Meat (beef),146666.66666666666
ACEH,2022-05-15,"Meat (beef, first quality)",155000.0
ACEH,2022-05-15,"Meat (beef, second quality)",128000.0
ACEH,2022-05-15,Meat (chicken),32722.221666666668
ACEH,2022-05-15,"Meat (chicken, broiler)",33386.666000000005
ACEH,2022-05-15,Oil (vegetable),20720.835
ACEH,2022-05-15,"Oil (vegetable, bulk)",16200.0
ACEH,2022-05-15,"Oil (vegetable, packaged)",26955.553333333333
ACEH,2022-05-15,Onions (shallot),39016.666666666664
ACEH,2022-05-15,"Onions (shallot, medium)",39016.666666666664
ACEH,2022-05-15,Rice,10304.666000000001
ACEH,2022-05-15,Rice (high quality),11103.0
ACEH,2022-05-15,Rice (low quality),9715.0
ACEH,2022-05-15,Rice (medium quality),10135.278333333334
ACEH,2022-05-15,Sugar,15516.666666666666
ACEH,2022-05-15,Sugar (local),14900.0
ACEH,2022-05-15,Sugar (premium),16925.0
ACEH,2022-06-15,Chili (bird's eye),55669.04833333334
ACEH,2022-06-15,"Chili (bird's eye, green)",56789.287500000006
ACEH,2022-06-15,Chili (red),84689.58499999999
ACEH,2022-06-15,"Chili (red, curly)",84862.205
ACEH,2022-06-15,Eggs,28630.953999999998
ACEH,2022-06-15,Eggs (broiler),29063.6925
ACEH,2022-06-15,Garlic,25052.858
ACEH,2022-06-15,Garlic (medium),26172.858
ACEH,2022-06-15,Meat (beef),146666.66666666666
ACEH,2022-06-15,"Meat (beef, first quality)",156696.4275
ACEH,2022-06-15,"Meat (beef, second quality)",122500.0
ACEH,2022-06-15,Meat (chicken),29851.190000000002
ACEH,2022-06-15,"Meat (chicken, broiler)",29536.11
ACEH,2022-06-15,Oil (vegetable),20522.916666666668
ACEH,2022-06-15,"Oil (vegetable, bulk)",16211.189999999999
ACEH,2022-06-15,"Oil (vegetable, packaged)",26464.286666666667
ACEH,2022-06-15,Onions (shallot),56466.66799999999
ACEH,2022-06-15,"Onions (shallot, medium)",57838.88999999999
ACEH,2022-06-15,Rice,10163.452
ACEH,2022-06-15,Rice (high quality),10801.5775
ACEH,2022-06-15,Rice (low quality),9633.491666666667
ACEH,2022-06-15,Rice (medium quality),10156.883333333333
ACEH,2022-06-15,Sugar,15376.091666666667
ACEH,2022-06-15,Sugar (local),14751.785999999998
ACEH,2022-06-15,Sugar (premium),17021.426666666666
ACEH,2022-07-15,Chili (bird's eye),80120.23833333333
ACEH,2022-07-15,"Chili (bird's eye, green)",80120.23833333333
ACEH,2022-07-15,Chili (red),101833.334
ACEH,2022-07-15,"Chili (red, curly)",99936.50833333335
ACEH,2022-07-15,Eggs,28250.396666666667
ACEH,2022-07-15,Eggs (broiler),28430.476000000002
ACEH,2022-07-15,Garlic,23928.574
ACEH,2022-07-15,Garlic (medium),24746.033333333336
ACEH,2022-07-15,Meat (beef),156984.13
ACEH,2022-07-15,"Meat (beef, first quality)",163690.4775
ACEH,2022-07-15,"Meat (beef, second quality)",127142.85999999999
